file_path,line_number,symbol_type,symbol_name,parent_or_return,visibility,status,notes
lib/services/secure_storage_service.dart,86,Method/Function,SecureStorageService.deleteTikTokRefreshToken,Future<void>,Public,STATICALLY_VALID,Params: ()
lib/services/secure_storage_service.dart,91,Method/Function,SecureStorageService.saveTikTokState,Future<void>,Public,STATICALLY_VALID,Params: (String state)
lib/services/secure_storage_service.dart,95,Method/Function,SecureStorageService.getTikTokState,Future<String>,Public,STATICALLY_VALID,Params: ()
lib/services/secure_storage_service.dart,100,Method/Function,SecureStorageService.saveTikTokCodeVerifier,Future<void>,Public,STATICALLY_VALID,Params: (String verifier)
lib/services/secure_storage_service.dart,104,Method/Function,SecureStorageService.getTikTokCodeVerifier,Future<String>,Public,STATICALLY_VALID,Params: ()
lib/services/secure_storage_service.dart,108,Method/Function,SecureStorageService.clearAll,Future<void>,Public,STATICALLY_VALID,Params: ()
lib/services/secure_storage_service.dart,137,Method/Function,SecureStorageService.hasStoreSignature,Future<bool>,Public,STATICALLY_VALID,Params: ()
lib/services/serpapi_master_service.dart,10,Class,SerpApiMasterService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_master_service.dart,13,Method/Function,SerpApiMasterService.SerpApiMasterService,factory,Public,STATICALLY_VALID,Params: ()
lib/services/serpapi_master_service.dart,20,Method/Function,SerpApiMasterService._ensureApiKey,Future<void>,Private,STATICALLY_VALID,Params: ()
lib/services/serpapi_master_service.dart,40,Method/Function,SerpApiMasterService.Exception,throw,Public,STATICALLY_VALID,Params: ('لم يتم إعداد مفتاح SerpApi. يرجى إضافته...)
lib/services/serpapi_master_service.dart,44,Method/Function,SerpApiMasterService._checkInternetConnection,Future<bool>,Private,STATICALLY_VALID,Params: ()
lib/services/serpapi_master_service.dart,54,Method/Function,SerpApiMasterService.setApiKey,Future<void>,Public,STATICALLY_VALID,Params: (String key)
lib/services/serpapi_master_service.dart,57,Method/Function,SerpApiMasterService.Exception,throw,Public,STATICALLY_VALID,Params: ('API key cannot be empty')
lib/services/serpapi_master_service.dart,69,Method/Function,SerpApiMasterService._ensureApiKey,await,Private,STATICALLY_VALID,Params: ()
lib/services/serpapi_master_service.dart,79,Method/Function,SerpApiMasterService.Exception,throw,Public,STATICALLY_VALID,Params: ('فشل جلب الحساب (${response.statusCode})
lib/services/serpapi_master_service.dart,82,Method/Function,SerpApiMasterService.Exception,throw,Public,STATICALLY_VALID,Params: ('فشل جلب الحساب: استجابة غير متوقعة من ا...)
lib/services/serpapi_master_service.dart,85,Method/Function,SerpApiMasterService.Exception,throw,Public,STATICALLY_VALID,Params: ('🚫 تم إلغاء جلب بيانات الحساب')
lib/services/serpapi_master_service.dart,102,Method/Function,SerpApiMasterService._ensureApiKey,await,Private,STATICALLY_VALID,Params: ()
lib/services/serpapi_master_service.dart,131,Method/Function,SerpApiMasterService.Exception,throw,Public,STATICALLY_VALID,Params: ('خطأ من SerpApi: استجابة غير متوقعة من ا...)
lib/services/serpapi_master_service.dart,134,Method/Function,SerpApiMasterService.Exception,throw,Public,STATICALLY_VALID,Params: ('🚫 تم إلغاء طلب البحث')
lib/services/serpapi_services.dart,7,Class,GoogleLensService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,10,Method/Function,GoogleLensService.analyzeImage,Future<String>,Public,STATICALLY_VALID,"Params: (String imageUrl, {dio.CancelToken? cance...)"
lib/services/serpapi_services.dart,57,Class,GoogleTrendsService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,77,Method/Function,GoogleTrendsService.getTrends,Future<String>,Public,STATICALLY_VALID,"Params: (String query, {dio.CancelToken? cancelTo...)"
lib/services/serpapi_services.dart,84,Class,SocialProfileService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,117,Class,YoutubeSearchService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,151,Method/Function,YoutubeSearchService._normalizeYoutubeItem,"Map<String,",Private,STATICALLY_VALID,"Params: (Map<String, dynamic> v)"
lib/services/serpapi_services.dart,187,Class,AmazonProductService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,209,Class,GoogleNewsService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,231,Class,GoogleShoppingService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,253,Class,GoogleReverseImageService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,254,Method/Function,GoogleReverseImageService.findImageSources,Future<String>,Public,STATICALLY_VALID,"Params: (File image, {dio.CancelToken? cancelToke...)"
lib/services/serpapi_services.dart,260,Class,GoogleShortVideosService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,339,Class,SocialInsightScraperService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,382,Class,BingCopilotService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,403,Class,GoogleImagesService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,425,Class,BingImagesService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,446,Class,GoogleSearchService,,Public,STATICALLY_VALID,Base Class
lib/services/serpapi_services.dart,466,Method/Function,GoogleSearchService._formatResults,"Map<String,",Private,STATICALLY_VALID,"Params: (Map<String, dynamic> data)"
lib/services/serpapi_services.dart,518,Class,VisualExpansionService,,Public,STATICALLY_VALID,Base Class
lib/services/subscription_service.dart,7,Class,SubscriptionService,GetxController,Public,STATICALLY_VALID,Extends GetxController
lib/services/subscription_service.dart,18,Method/Function,SubscriptionService.buySubscription,Future<void>,Public,STATICALLY_VALID,Params: ()
lib/services/subscription_service.dart,30,Method/Function,SubscriptionService.restorePurchases,Future<void>,Public,STATICALLY_VALID,Params: ()
lib/services/subscription_service.dart,80,Method/Function,SubscriptionService.checkAndRefreshSubscription,Future<void>,Public,STATICALLY_VALID,Params: (String uid)
lib/services/subscription_service.dart,109,Method/Function,SubscriptionService.revokeSubscription,Future<bool>,Public,STATICALLY_VALID,Params: (String uid)
lib/services/telegram_service.dart,11,Class,TelegramService,GetxService,Public,STATICALLY_VALID,Extends GetxService
lib/services/telegram_service.dart,21,Method/Function,TelegramService.sendMessage,Future<bool>,Public,STATICALLY_VALID,Params: (String text)
lib/services/telegram_service.dart,60,Method/Function,TelegramService.sendPhoto,Future<bool>,Public,STATICALLY_VALID,"Params: (File imageFile, {String? caption})"
lib/services/telegram_service.dart,101,Method/Function,TelegramService.sendVideo,Future<bool>,Public,STATICALLY_VALID,"Params: (File videoFile, {String? caption})"
lib/services/tiktok_account_service.dart,17,Class,TikTokAccountService,GetxService,Public,STATICALLY_VALID,Extends GetxService
lib/services/tiktok_account_service.dart,48,Method/Function,TikTokAccountService.onInit,void,Public,STATICALLY_VALID,Params: ()
lib/services/tiktok_account_service.dart,54,Method/Function,TikTokAccountService._checkConnectionStatus,Future<void>,Private,STATICALLY_VALID,Params: ()
lib/services/tiktok_account_service.dart,63,Method/Function,TikTokAccountService._fetchTikTokProfile,await,Private,STATICALLY_VALID,Params: (token)
lib/services/tiktok_account_service.dart,66,Method/Function,TikTokAccountService._tryRefreshToken,await,Private,STATICALLY_VALID,Params: ()
lib/services/tiktok_account_service.dart,69,Method/Function,TikTokAccountService._loadTokenFromFirestore,await,Private,STATICALLY_VALID,Params: ()
lib/services/tiktok_account_service.dart,79,Method/Function,TikTokAccountService.connectTikTok,Future<void>,Public,STATICALLY_VALID,Params: ()
lib/services/tiktok_account_service.dart,113,Method/Function,TikTokAccountService.launchUrl,await,Public,STATICALLY_VALID,"Params: (uri, mode: LaunchMode.externalApplicatio...)"
lib/services/tiktok_account_service.dart,128,Method/Function,TikTokAccountService.handleAuthCallback,Future<bool>,Public,STATICALLY_VALID,Params: (Uri uri)
lib/services/tiktok_account_service.dart,166,Method/Function,TikTokAccountService._saveTokenToFirestore,await,Private,STATICALLY_VALID,"Params: (accessToken, refreshToken)"
lib/services/tiktok_account_service.dart,169,Method/Function,TikTokAccountService._fetchTikTokProfile,await,Private,STATICALLY_VALID,Params: (accessToken)
lib/services/tiktok_account_service.dart,187,Method/Function,TikTokAccountService.disconnectTikTok,Future<void>,Public,STATICALLY_VALID,Params: ()
lib/services/tiktok_account_service.dart,222,Method/Function,TikTokAccountService._getClientKey,Future<String>,Private,STATICALLY_VALID,Params: ()
lib/services/tiktok_account_service.dart,248,Method/Function,TikTokAccountService._getClientSecret,Future<String>,Private,STATICALLY_VALID,Params: ()
lib/services/tiktok_account_service.dart,307,Method/Function,TikTokAccountService._fetchTikTokProfile,Future<void>,Private,STATICALLY_VALID,Params: (String token)
lib/services/tiktok_account_service.dart,393,Method/Function,TikTokAccountService._validateToken,Future<bool>,Private,STATICALLY_VALID,Params: (String token)
lib/services/tiktok_account_service.dart,406,Method/Function,TikTokAccountService._tryRefreshToken,Future<void>,Private,STATICALLY_VALID,Params: ()
lib/services/tiktok_account_service.dart,440,Method/Function,TikTokAccountService._saveTokenToFirestore,await,Private,STATICALLY_VALID,"Params: (newToken, newRefresh)"
lib/services/tiktok_account_service.dart,442,Method/Function,TikTokAccountService._fetchTikTokProfile,await,Private,STATICALLY_VALID,Params: (newToken)
lib/services/tiktok_account_service.dart,460,Method/Function,TikTokAccountService._saveTokenToFirestore,Future<void>,Private,STATICALLY_VALID,"Params: (String token, String? refreshToken)"
lib/services/tiktok_account_service.dart,485,Method/Function,TikTokAccountService._loadTokenFromFirestore,Future<void>,Private,STATICALLY_VALID,Params: ()
lib/services/tiktok_account_service.dart,507,Method/Function,TikTokAccountService._fetchTikTokProfile,await,Private,STATICALLY_VALID,Params: (token)
lib/services/tiktok_account_service.dart,524,Method/Function,TikTokAccountService._generateState,String,Private,STATICALLY_VALID,Params: ()
lib/services/tiktok_service.dart,12,Class,TikTokService,,Public,STATICALLY_VALID,Base Class
lib/services/tiktok_service.dart,16,Method/Function,TikTokService.parseSafe,String,Public,STATICALLY_VALID,"Params: (dynamic value, {String fallback = ''})"
lib/services/tiktok_service.dart,43,Method/Function,TikTokService.generateAuthUrl,String,Public,STATICALLY_VALID,Params: ()
lib/services/tiktok_service.dart,65,Method/Function,TikTokService.testConnection,Future<bool>,Public,STATICALLY_VALID,Params: ()
lib/services/tiktok_service.dart,90,Method/Function,TikTokService.Exception,throw,Public,STATICALLY_VALID,"Params: (""مفتاح Apify غير صحيح (401)"
lib/services/tiktok_service.dart,99,Method/Function,TikTokService._getRunsEndpoint,String,Private,STATICALLY_VALID,Params: (String actorId)
lib/services/tiktok_service.dart,101,Method/Function,TikTokService._getRunStatusEndpoint,String,Private,STATICALLY_VALID,Params: (String runId)
lib/services/tiktok_service.dart,115,Method/Function,TikTokService.isGeneric,bool,Public,STATICALLY_VALID,Params: (String? s)
lib/services/tiktok_service.dart,184,Method/Function,TikTokService._cleanProductName,String,Private,STATICALLY_VALID,Params: (String text)
lib/services/tiktok_service.dart,353,Method/Function,TikTokService.Exception,throw,Public,STATICALLY_VALID,"Params: (""فشل تشغيل الكاشط: $e"")"
lib/services/tiktok_service.dart,360,Method/Function,TikTokService.Exception,throw,Public,STATICALLY_VALID,Params: ('فشل بدء التشغيل: استجابة غير صالحة')
lib/services/tiktok_service.dart,366,Method/Function,TikTokService._waitForRunToFinish,await,Private,STATICALLY_VALID,"Params: (usedActorId, runId)"
lib/services/tiktok_service.dart,473,Method/Function,TikTokService._videoToResult,"Map<String,",Private,STATICALLY_VALID,Params: (TikTokVideo v)
lib/services/tiktok_service.dart,529,Method/Function,TikTokService.Exception,throw,Public,STATICALLY_VALID,Params: ('فشل بدء التشغيل: ${response.statusCode}...)
lib/services/tiktok_service.dart,534,Method/Function,TikTokService._waitForRunToFinish,Future<void>,Private,STATICALLY_VALID,"Params: (String actorId, String runId)"
lib/services/tiktok_service.dart,550,Method/Function,TikTokService.Exception,throw,Public,STATICALLY_VALID,Params: ('فشل التشغيل في Apify: $status')
lib/services/tiktok_service.dart,557,Method/Function,TikTokService._fetchDatasetItems,Future<List<dynamic>>,Private,STATICALLY_VALID,Params: (String datasetId)
lib/services/tiktok_service.dart,565,Method/Function,TikTokService.Exception,throw,Public,STATICALLY_VALID,Params: ('فشل جلب البيانات: ${response.statusCode...)
lib/services/tiktok_service.dart,633,Method/Function,TikTokService._isHighQualityTrend,bool,Private,STATICALLY_VALID,"Params: (TikTokVideo v, {String mode = 'general'})"
lib/services/tiktok_service.dart,725,Method/Function,TikTokService.getSuggestedHashtags,List<String>,Public,STATICALLY_VALID,Params: (String category)
lib/services/unified_ai_service.dart,33,Class,UnifiedAIService,GetxService,Public,STATICALLY_VALID,Extends GetxService
lib/services/unified_ai_service.dart,43,Method/Function,UnifiedAIService._getEffectiveKey,Future<String?>,Private,STATICALLY_VALID,Params: (ProviderType provider)
lib/services/unified_ai_service.dart,51,Method/Function,UnifiedAIService._getGeminiKey,Future<String>,Private,STATICALLY_VALID,Params: ()
lib/services/unified_ai_service.dart,57,Method/Function,UnifiedAIService.classifyUserIntent,Future<AIIntentResult>,Public,STATICALLY_VALID,"Params: (String userText, {File? image, dio.Cance...)"
lib/services/unified_ai_service.dart,122,Method/Function,UnifiedAIService.Exception,throw,Public,STATICALLY_VALID,"Params: (""مفتاح Gemini غير موجود في الإعدادات"")"
lib/services/unified_ai_service.dart,194,Method/Function,UnifiedAIService.generateDescription,Future<String>,Public,STATICALLY_VALID,"Params: (File image, {dio.CancelToken? cancelToke...)"
lib/services/unified_ai_service.dart,219,Method/Function,UnifiedAIService.generateHashtags,Future<String>,Public,STATICALLY_VALID,"Params: (File image, {dio.CancelToken? cancelToke...)"
lib/services/unified_ai_service.dart,233,Method/Function,UnifiedAIService.generateScript,Future<String>,Public,STATICALLY_VALID,"Params: (String topic, {String tone = 'مرح', dio....)"
lib/services/unified_ai_service.dart,259,Method/Function,UnifiedAIService.generateMarketingAd,Future<String>,Public,STATICALLY_VALID,"Params: (String product, {File? image, dio.Cancel...)"
lib/services/unified_ai_service.dart,338,Method/Function,UnifiedAIService.suggestViralHooks,Future<String>,Public,STATICALLY_VALID,"Params: (String topic, {dio.CancelToken? cancelTo...)"
lib/services/unified_ai_service.dart,373,Method/Function,UnifiedAIService.Exception,throw,Public,STATICALLY_VALID,Params: (res['error'] ?? 'AI generation failed')
lib/services/unified_ai_service.dart,553,Method/Function,UnifiedAIService.generateVideo,Future<String>,Public,STATICALLY_VALID,"Params: (File image, {String? prompt, dio.CancelT...)"
lib/services/unified_ai_service.dart,590,Method/Function,UnifiedAIService.generateVideoPrompt,Future<String>,Public,STATICALLY_VALID,"Params: (File image, {dio.CancelToken? cancelToke...)"
lib/services/unified_ai_service.dart,672,Method/Function,UnifiedAIService.FORMAT,OUTPUT,Public,STATICALLY_VALID,Params: (STRICT)
lib/services/unified_ai_service.dart,828,Method/Function,UnifiedAIService.Exception,throw,Public,STATICALLY_VALID,"Params: (""Integrated Batch request failed: ${resp...)"
lib/services/unified_backend_service.dart,8,Class,UnifiedBackendService,GetxService,Public,STATICALLY_VALID,Extends GetxService
lib/services/unified_backend_service.dart,14,Method/Function,UnifiedBackendService.callSmartAI,Future<String>,Public,STATICALLY_VALID,Params: (String prompt)
lib/services/unified_backend_service.dart,40,Method/Function,UnifiedBackendService.Exception,throw,Public,STATICALLY_VALID,"Params: (errorData['error'] ?? ""Server error: ${r...)"
lib/services/vertex_ai_service.dart,19,Class,VertexAiService,GetxService,Public,STATICALLY_VALID,Extends GetxService
lib/services/vertex_ai_service.dart,88,Method/Function,VertexAiService.Exception,throw,Public,STATICALLY_VALID,Params: ('[VertexAI] لا توجد صور للتحليل.')
lib/services/vertex_ai_service.dart,101,Method/Function,VertexAiService.testConnection,Future<bool>,Public,STATICALLY_VALID,Params: (String apiKey)
lib/services/vertex_ai_service.dart,143,Method/Function,VertexAiService.UnimplementedError,throw,Public,STATICALLY_VALID,"Params: (""Video generation not supported by Verte...)"
lib/services/vertex_ai_service.dart,148,Method/Function,VertexAiService.UnimplementedError,throw,Public,STATICALLY_VALID,"Params: (""Task status check not supported by Vert...)"
lib/services/vertex_ai_service.dart,241,Method/Function,VertexAiService.Exception,throw,Public,STATICALLY_VALID,Params: ('VertexAI ($errorCode)
lib/services/video_pipeline_service.dart,27,Class,PipelineStatus,,Public,STATICALLY_VALID,Base Class
lib/services/video_pipeline_service.dart,39,Class,VideoPipelineService,GetxService,Public,STATICALLY_VALID,Extends GetxService
lib/services/video_pipeline_service.dart,46,Method/Function,VideoPipelineService.cancelProcess,void,Public,STATICALLY_VALID,Params: ()
lib/services/video_pipeline_service.dart,160,Method/Function,VideoPipelineService.Exception,throw,Public,STATICALLY_VALID,"Params: (""فشل $providerName في توليد المهمة"")"
lib/services/video_pipeline_service.dart,198,Method/Function,VideoPipelineService.Exception,throw,Public,STATICALLY_VALID,"Params: (""فشل التوليد في Higgsfield AI: $errorMsg...)"
lib/services/video_pipeline_service.dart,214,Method/Function,VideoPipelineService.Exception,throw,Public,STATICALLY_VALID,"Params: (""فشل التوليد في OpenRouter: ${data['erro...)"
lib/services/video_pipeline_service.dart,231,Method/Function,VideoPipelineService.Exception,throw,Public,STATICALLY_VALID,"Params: (""فشل التوليد في Kling AI: $errorMsg"")"
lib/services/video_pipeline_service.dart,265,Method/Function,VideoPipelineService.Exception,throw,Public,STATICALLY_VALID,"Params: (""انتهى وقت الانتظار لتوليد الفيديو في $p...)"
lib/services/whatsapp_sync_service.dart,10,Class,WhatsAppSyncService,GetxService,Public,STATICALLY_VALID,Extends GetxService
lib/services/whatsapp_sync_service.dart,21,Method/Function,WhatsAppSyncService._getAuthToken,Future<String?>,Private,STATICALLY_VALID,Params: ()
lib/services/whatsapp_sync_service.dart,32,Method/Function,WhatsAppSyncService.getConfig,Future<WhatsAppSyncConfig>,Public,STATICALLY_VALID,Params: ()
lib/services/whatsapp_sync_service.dart,57,Method/Function,WhatsAppSyncService.saveConfig,Future<bool>,Public,STATICALLY_VALID,Params: (WhatsAppSyncConfig config)
lib/services/whatsapp_sync_service.dart,110,Method/Function,WhatsAppSyncService.getPendingDrafts,Future<List<WhatsAppDraftModel>>,Public,STATICALLY_VALID,Params: ()
lib/theme/app_theme.dart,4,Class,AppTheme,,Public,STATICALLY_VALID,Base Class
lib/utils/logger.dart,3,Class,AppLogger,,Public,STATICALLY_VALID,Base Class
lib/widgets/account_picker_sheet.dart,6,Class,AccountPickerSheet,StatelessWidget,Public,STATICALLY_VALID,Extends StatelessWidget
lib/widgets/account_picker_sheet.dart,7,Method/Function,AccountPickerSheet.AccountPickerSheet,const,Public,STATICALLY_VALID,Params: ({super.key})
lib/widgets/account_picker_sheet.dart,10,Method/Function,AccountPickerSheet.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/widgets/account_picker_sheet.dart,36,Method/Function,AccountPickerSheet.Spacer,const,Public,STATICALLY_VALID,Params: ()
lib/widgets/account_picker_sheet.dart,41,Method/Function,AccountPickerSheet.Spacer,const,Public,STATICALLY_VALID,Params: (flex: 2)
lib/widgets/account_picker_sheet.dart,46,Method/Function,AccountPickerSheet.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 10)
lib/widgets/account_picker_sheet.dart,49,Method/Function,AccountPickerSheet.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/widgets/account_picker_sheet.dart,52,Method/Function,AccountPickerSheet.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 20)
lib/widgets/account_picker_sheet.dart,53,Method/Function,AccountPickerSheet.Divider,const,Public,STATICALLY_VALID,"Params: (color: Colors.white10, height: 1)"
lib/widgets/account_picker_sheet.dart,75,Method/Function,AccountPickerSheet.Divider,const,Public,STATICALLY_VALID,"Params: (color: Colors.white10, height: 1)"
lib/widgets/account_picker_sheet.dart,86,Method/Function,AccountPickerSheet.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 10)
lib/widgets/account_picker_sheet.dart,93,Method/Function,AccountPickerSheet._buildMainProfile,Widget,Private,STATICALLY_VALID,"Params: (String name, String photoUrl)"
lib/widgets/account_picker_sheet.dart,129,Method/Function,AccountPickerSheet.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/widgets/account_picker_sheet.dart,142,Method/Function,AccountPickerSheet._buildManageButton,Widget,Private,STATICALLY_VALID,Params: ()
lib/widgets/account_picker_sheet.dart,187,Method/Function,AccountPickerSheet._buildActionTile,Widget,Private,STATICALLY_VALID,"Params: (IconData icon, String title, VoidCallbac...)"
lib/widgets/api_key_status_indicator.dart,5,Class,ApiKeyStatusIndicator,StatelessWidget,Public,STATICALLY_VALID,Extends StatelessWidget
lib/widgets/api_key_status_indicator.dart,6,Method/Function,ApiKeyStatusIndicator.ApiKeyStatusIndicator,const,Public,STATICALLY_VALID,Params: ({super.key})
lib/widgets/api_key_status_indicator.dart,9,Method/Function,ApiKeyStatusIndicator.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/widgets/chat_bubble.dart,31,Class,ChatBubble,StatefulWidget,Public,STATICALLY_VALID,Extends StatefulWidget
lib/widgets/chat_bubble.dart,92,Method/Function,ChatBubble.createState,State<ChatBubble>,Public,STATICALLY_VALID,Params: ()
lib/widgets/chat_bubble.dart,95,Class,_ChatBubbleState,State,Private,STATICALLY_VALID,Extends State
lib/widgets/chat_bubble.dart,102,Method/Function,_ChatBubbleState.initState,void,Public,STATICALLY_VALID,Params: ()
lib/widgets/chat_bubble.dart,109,Method/Function,_ChatBubbleState._initializeContent,void,Private,STATICALLY_VALID,Params: ()
lib/widgets/chat_bubble.dart,184,Method/Function,_ChatBubbleState.didUpdateWidget,void,Public,STATICALLY_VALID,Params: (covariant ChatBubble oldWidget)
lib/widgets/chat_bubble.dart,217,Method/Function,_ChatBubbleState._displayStreamedText,Future<void>,Private,STATICALLY_VALID,Params: ()
lib/widgets/chat_bubble.dart,238,Method/Function,_ChatBubbleState._parseSmartAd,void,Private,STATICALLY_VALID,Params: ()
lib/widgets/chat_bubble.dart,250,Method/Function,_ChatBubbleState._cleanText,String,Private,STATICALLY_VALID,Params: ()
lib/widgets/chat_bubble.dart,272,Method/Function,_ChatBubbleState.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/widgets/chat_bubble.dart,296,Method/Function,_ChatBubbleState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/widgets/chat_bubble.dart,307,Method/Function,_ChatBubbleState._buildAssistantAvatar,Widget,Private,STATICALLY_VALID,Params: ()
lib/widgets/chat_bubble.dart,417,Method/Function,_ChatBubbleState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 4)
lib/widgets/chat_bubble.dart,456,Method/Function,_ChatBubbleState._getBubbleDecoration,BoxDecoration,Private,STATICALLY_VALID,"Params: (bool isDark, bool isImageOnly)"
lib/widgets/chat_bubble.dart,518,Method/Function,_ChatBubbleState._buildTextWithExpand,Widget,Private,STATICALLY_VALID,"Params: (String text, bool isDark, bool isError)"
lib/widgets/chat_bubble.dart,522,Method/Function,_ChatBubbleState._buildTextContent,Widget,Private,STATICALLY_VALID,"Params: (String text, bool isDark, bool isError)"
lib/widgets/chat_bubble.dart,588,Method/Function,_ChatBubbleState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 12)
lib/widgets/chat_bubble.dart,601,Method/Function,_ChatBubbleState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 12)
lib/widgets/chat_bubble.dart,611,Method/Function,_ChatBubbleState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 16)
lib/widgets/chat_bubble.dart,634,Method/Function,_ChatBubbleState._isLocalSource,bool,Private,STATICALLY_VALID,Params: (String? path)
lib/widgets/chat_bubble.dart,639,Method/Function,_ChatBubbleState._isPathVideo,bool,Private,STATICALLY_VALID,Params: (String path)
lib/widgets/chat_bubble.dart,647,Method/Function,_ChatBubbleState._buildImageDisplay,Widget,Private,STATICALLY_VALID,Params: ()
lib/widgets/chat_bubble.dart,707,Method/Function,_ChatBubbleState.Icon,const,Public,STATICALLY_VALID,Params: (Icons.broken_image)
lib/widgets/chat_bubble.dart,750,Method/Function,_ChatBubbleState._buildTikTokVideoWidget,Widget,Private,STATICALLY_VALID,Params: (String cleanText)
lib/widgets/chat_bubble.dart,767,Method/Function,_ChatBubbleState._buildVideoErrorDisplay,Widget,Private,STATICALLY_VALID,Params: (String message)
lib/widgets/chat_bubble.dart,784,Method/Function,_ChatBubbleState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/widgets/chat_bubble.dart,795,Method/Function,_ChatBubbleState.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 8)
lib/widgets/chat_bubble.dart,813,Method/Function,_ChatBubbleState._buildBottomActions,Widget,Private,STATICALLY_VALID,Params: ()
lib/widgets/chat_bubble.dart,1022,Method/Function,_ChatBubbleState._buildReplyReference,Widget,Private,STATICALLY_VALID,Params: (bool isDark)
lib/widgets/chat_bubble.dart,1044,Method/Function,_ChatBubbleState._buildActionChips,Widget,Private,STATICALLY_VALID,Params: (List<dynamic> actions)
lib/widgets/chat_bubble.dart,1148,Method/Function,_ChatBubbleState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 8)
lib/widgets/chat_bubble.dart,1181,Method/Function,_ChatBubbleState._getActionColor,Color,Private,STATICALLY_VALID,Params: (String? id)
lib/widgets/chat_bubble.dart,1241,Method/Function,_ChatBubbleState._handleAction,void,Private,STATICALLY_VALID,"Params: (String id, dynamic payload)"
lib/widgets/chat_bubble.dart,1247,Method/Function,_ChatBubbleState._getIconForAction,IconData,Private,STATICALLY_VALID,Params: (String? action)
lib/widgets/chat_bubble.dart,1331,Method/Function,_ChatBubbleState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 6)
lib/widgets/chat_bubble.dart,1347,Method/Function,_ChatBubbleState._buildProviderBadge,Widget,Private,STATICALLY_VALID,Params: (bool isDark)
lib/widgets/chat_bubble.dart,1380,Method/Function,_ChatBubbleState.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 4)
lib/widgets/chat_bubble.dart,1394,Method/Function,_ChatBubbleState._isScenario,bool,Private,STATICALLY_VALID,Params: (String text)
lib/widgets/chat_bubble.dart,1398,Method/Function,_ChatBubbleState._extractTitleFromClean,String,Private,STATICALLY_VALID,Params: (String cleanText)
lib/widgets/chat_drawer.dart,15,Class,ChatDrawer,StatelessWidget,Public,STATICALLY_VALID,Extends StatelessWidget
lib/widgets/chat_drawer.dart,16,Method/Function,ChatDrawer.ChatDrawer,const,Public,STATICALLY_VALID,Params: ({super.key})
lib/widgets/chat_drawer.dart,19,Method/Function,ChatDrawer.build,Widget,Public,STATICALLY_VALID,Params: (BuildContext context)
lib/widgets/chat_drawer.dart,92,Method/Function,ChatDrawer.Spacer,const,Public,STATICALLY_VALID,Params: ()
lib/widgets/chat_drawer.dart,111,Method/Function,ChatDrawer.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 10)
lib/widgets/chat_drawer.dart,116,Method/Function,ChatDrawer.buildHistoryList,Widget,Public,STATICALLY_VALID,Params: ({required bool scrollable})
lib/widgets/chat_drawer.dart,190,Method/Function,ChatDrawer._buildVipHeader,Widget,Private,STATICALLY_VALID,Params: (bool isLandscape)
lib/widgets/chat_drawer.dart,240,Method/Function,ChatDrawer.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 16)
lib/widgets/chat_drawer.dart,256,Method/Function,ChatDrawer.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 2)
lib/widgets/chat_drawer.dart,299,Method/Function,ChatDrawer.SizedBox,const,Public,STATICALLY_VALID,Params: (width: 12)
lib/widgets/chat_drawer.dart,394,Method/Function,ChatDrawer.SizedBox,const,Public,STATICALLY_VALID,Params: (height: 6)
